id,name,sex,age,height,weight,team,noc,year,city,sport,event,medal
101453,Kikkan Randall,F,35,165,60,United States,USA,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres Skiathlon,NA
101453,Kikkan Randall,F,35,165,60,United States,USA,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 4 × 5 kilometres Relay,NA
101453,Kikkan Randall,F,35,165,60,United States,USA,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Gold
128384,Yelena Nikitina,F,29,169,57,ROC,ROC,2022,Beijing,Skeleton,Skeleton Women's Skeleton,NA
128518,Denis Hollenstein,M,28,183,88,Switzerland,SUI,2018,PyeongChang,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
128518,Denis Hollenstein,M,32,183,88,Switzerland,SUI,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
128664,Oleksandr Obolonchyk,M,26,192,83,Ukraine,UKR,2018,PyeongChang,Luge,Luge Open Doubles,NA
128664,Oleksandr Obolonchyk,M,26,192,83,Ukraine,UKR,2018,PyeongChang,Luge,Luge Mixed Team Relay,NA
137545,Kim Magnus,M,19,178,76,Republic of Korea,KOR,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
137545,Kim Magnus,M,19,178,76,Republic of Korea,KOR,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
137545,Kim Magnus,M,19,178,76,Republic of Korea,KOR,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
137545,Kim Magnus,M,19,178,76,Republic of Korea,KOR,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,NA
137017,Kateřina Beroušková,F,26,165,58,Czechia,CZE,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
137017,Kateřina Beroušková,F,26,165,58,Czechia,CZE,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
137017,Kateřina Beroušková,F,26,165,58,Czechia,CZE,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,NA
137017,Kateřina Beroušková,F,26,165,58,Czechia,CZE,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres Skiathlon,NA
137017,Kateřina Beroušková,F,26,165,58,Czechia,CZE,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 4 × 5 kilometres Relay,NA
137017,Kateřina Beroušková,F,26,165,58,Czechia,CZE,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,NA
137920,Szczepan Kupczak,M,25,178,66,Poland,POL,2018,PyeongChang,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",NA
137920,Szczepan Kupczak,M,25,178,66,Poland,POL,2018,PyeongChang,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",NA
137920,Szczepan Kupczak,M,25,178,66,Poland,POL,2018,PyeongChang,Nordic Combined,Nordic Combined Men's Team,NA
137920,Szczepan Kupczak,M,29,178,66,Poland,POL,2022,Beijing,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",NA
137920,Szczepan Kupczak,M,29,178,66,Poland,POL,2022,Beijing,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",NA
137453,Naoya Tabara,M,37,165,69,Japan,JPN,2018,PyeongChang,Freestyle Skiing,Freestyle Skiing Men's Aerials,NA
148839,Damir Sharipzyanov,M,25,NA,NA,ROC,ROC,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
148523,Masae Tsuchiya,F,25,NA,NA,Japan,JPN,2022,Beijing,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
148523,Masae Tsuchiya,F,25,NA,NA,Japan,JPN,2022,Beijing,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,NA
148523,Masae Tsuchiya,F,25,NA,NA,Japan,JPN,2022,Beijing,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres Skiathlon,NA
148523,Masae Tsuchiya,F,25,NA,NA,Japan,JPN,2022,Beijing,Cross Country Skiing,Cross Country Skiing Women's 4 × 5 kilometres Relay,NA
137482,Miyabi Onitsuka,F,19,158,47,Japan,JPN,2018,PyeongChang,Snowboarding,Snowboarding Women's Slopestyle,NA
137482,Miyabi Onitsuka,F,19,158,47,Japan,JPN,2018,PyeongChang,Snowboarding,Snowboarding Women's Big Air,NA
137482,Miyabi Onitsuka,F,23,158,47,Japan,JPN,2022,Beijing,Snowboarding,Snowboarding Women's Slopestyle,NA
137482,Miyabi Onitsuka,F,23,158,47,Japan,JPN,2022,Beijing,Snowboarding,Snowboarding Women's Big Air,NA
101492,Claudia Riegler,F,44,168,70,Austria,AUT,2018,PyeongChang,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
148324,Cyprien Sarrazin,M,27,185,85,France,FRA,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
148092,Luo Jia,M,29,179,82,China,CHN,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
148828,Andrey Chibisov,M,28,NA,NA,ROC,ROC,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
110679,Noelle Barahona,F,27,171,65,Chile,CHI,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Downhill,NA
110679,Noelle Barahona,F,27,171,65,Chile,CHI,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Super G,NA
110679,Noelle Barahona,F,27,171,65,Chile,CHI,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
110679,Noelle Barahona,F,27,171,65,Chile,CHI,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Combined,NA
148264,Laura Barquero,F,20,NA,NA,Spain,ESP,2022,Beijing,Figure Skating,Figure Skating Mixed Pairs,NA
127495,Natalie Spooner,F,27,178,80,Canada,CAN,2018,PyeongChang,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
127495,Natalie Spooner,F,31,178,80,Canada,CAN,2022,Beijing,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
148588,Kim Tae-Yang,M,21,NA,NA,Republic of Korea,KOR,2022,Beijing,Bobsleigh,Bobsleigh Open Four,NA
148627,Ivars Punnenovs,M,27,NA,NA,Latvia,LAT,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
148510,Pietro Sighel,M,22,171,66,Italy,ITA,2022,Beijing,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,NA
148510,Pietro Sighel,M,22,171,66,Italy,ITA,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Mixed 2,000 metres Relay",Silver
148510,Pietro Sighel,M,22,171,66,Italy,ITA,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",NA
148510,Pietro Sighel,M,22,171,66,Italy,ITA,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",NA
148510,Pietro Sighel,M,22,171,66,Italy,ITA,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze
148721,Chloe McMillan,F,21,NA,NA,New Zealand,NZL,2022,Beijing,Freestyle Skiing,Freestyle Skiing Women's Halfpipe,NA
147944,Courtney Hoffos,F,24,NA,NA,Canada,CAN,2022,Beijing,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,NA
118341,Christof Innerhofer,M,33,186,90,Italy,ITA,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Downhill,NA
118341,Christof Innerhofer,M,33,186,90,Italy,ITA,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Super G,NA
118341,Christof Innerhofer,M,33,186,90,Italy,ITA,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Combined,NA
118341,Christof Innerhofer,M,37,186,90,Italy,ITA,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Downhill,NA
118341,Christof Innerhofer,M,37,186,90,Italy,ITA,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Super G,NA
118341,Christof Innerhofer,M,37,186,90,Italy,ITA,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Combined,NA
148472,Robert Mircea,M,22,NA,NA,Italy,ITA,2022,Beijing,Bobsleigh,Bobsleigh Men's Two,NA
148472,Robert Mircea,M,22,NA,NA,Italy,ITA,2022,Beijing,Bobsleigh,Bobsleigh Open Four,NA
136745,Daniela Ulbing,F,19,167,65,Austria,AUT,2018,PyeongChang,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
136745,Daniela Ulbing,F,23,167,65,Austria,AUT,2022,Beijing,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Silver
148924,Pablo Lachat,M,21,NA,NA,Switzerland,SUI,2022,Beijing,Curling,Curling Men's Curling,NA
137383,Federica Sanfilippo,F,27,165,73,Italy,ITA,2018,PyeongChang,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
137383,Federica Sanfilippo,F,27,165,73,Italy,ITA,2018,PyeongChang,Biathlon,Biathlon Women's 4 × 6 kilometres Relay,NA
137383,Federica Sanfilippo,F,31,165,73,Italy,ITA,2022,Beijing,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
137383,Federica Sanfilippo,F,31,165,73,Italy,ITA,2022,Beijing,Biathlon,Biathlon Women's 15 kilometres,NA
137383,Federica Sanfilippo,F,31,165,73,Italy,ITA,2022,Beijing,Biathlon,Biathlon Women's 4 × 6 kilometres Relay,NA
127475,Mike Riddle,M,31,182,82,Canada,CAN,2018,PyeongChang,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,NA
137570,Cho Mi-Hwan,F,22,160,58,Korea Team,COR,2018,PyeongChang,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
137467,Naho Terashima,F,24,157,58,Japan,JPN,2018,PyeongChang,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
140048,Joséphine Pagnier,F,19,170,52,France,FRA,2022,Beijing,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",NA
137479,Reira Iwabuchi,F,16,145,38,Japan,JPN,2018,PyeongChang,Snowboarding,Snowboarding Women's Slopestyle,NA
137479,Reira Iwabuchi,F,16,145,38,Japan,JPN,2018,PyeongChang,Snowboarding,Snowboarding Women's Big Air,NA
137479,Reira Iwabuchi,F,20,145,38,Japan,JPN,2022,Beijing,Snowboarding,Snowboarding Women's Slopestyle,NA
137479,Reira Iwabuchi,F,20,145,38,Japan,JPN,2022,Beijing,Snowboarding,Snowboarding Women's Big Air,NA
137533,Tariel Zharkymbaev,M,21,NA,NA,Kyrgyzstan,KGZ,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
137883,Sofya Tikhonova,F,19,169,55,ROC,ROC,2018,PyeongChang,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",NA
137883,Sofya Tikhonova,F,23,169,55,ROC,ROC,2022,Beijing,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",NA
128190,Heidi Weng,F,26,163,NA,Norway,NOR,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
128190,Heidi Weng,F,26,163,NA,Norway,NOR,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
128190,Heidi Weng,F,26,163,NA,Norway,NOR,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,NA
128190,Heidi Weng,F,26,163,NA,Norway,NOR,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres Skiathlon,NA
137309,Matthias Plachta,M,26,188,100,Germany,GER,2018,PyeongChang,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
137309,Matthias Plachta,M,30,188,100,Germany,GER,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
128481,Alina Pätz,F,31,169,NA,Switzerland,SUI,2022,Beijing,Curling,Curling Women's Curling,NA
148855,Roman Trofimov,M,32,NA,NA,ROC,ROC,2022,Beijing,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
148855,Roman Trofimov,M,32,NA,NA,ROC,ROC,2022,Beijing,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
148855,Roman Trofimov,M,32,NA,NA,ROC,ROC,2022,Beijing,Ski Jumping,"Ski Jumping Men's Large Hill, Team",NA
148943,Sven Andrighetto,M,28,NA,NA,Switzerland,SUI,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
148359,Ollie Davies,M,24,NA,NA,Great Britain,GBR,2022,Beijing,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,NA
148508,Arianna Valcepina,F,27,170,56,Italy,ITA,2022,Beijing,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,NA
148508,Arianna Valcepina,F,27,170,56,Italy,ITA,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Mixed 2,000 metres Relay",Silver
148508,Arianna Valcepina,F,27,170,56,Italy,ITA,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",NA
147865,Nico Gleirscher,M,24,NA,NA,Austria,AUT,2022,Beijing,Luge,Luge Men's Singles,NA
118615,Alexander Rödiger,M,32,183,95,Germany,GER,2018,PyeongChang,Bobsleigh,Bobsleigh Open Four,Silver
137943,Kim Ju-Sik,M,25,174,NA,Democratic People's Republic of Korea,PRK,2018,PyeongChang,Figure Skating,Figure Skating Mixed Pairs,NA
139214,Eileen Gu,F,18,NA,NA,China,CHN,2022,Beijing,Freestyle Skiing,Freestyle Skiing Women's Halfpipe,Gold
139214,Eileen Gu,F,18,NA,NA,China,CHN,2022,Beijing,Freestyle Skiing,Freestyle Skiing Women's Slopestyle,Silver
139214,Eileen Gu,F,18,NA,NA,China,CHN,2022,Beijing,Freestyle Skiing,Freestyle Skiing Women's Big Air,Gold
137281,Kea Kühnel,F,26,170,57,Germany,GER,2018,PyeongChang,Freestyle Skiing,Freestyle Skiing Women's Slopestyle,NA
136805,Toni Sinapov,M,24,179,89,Bulgaria,BUL,2018,PyeongChang,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
136805,Toni Sinapov,M,24,179,89,Bulgaria,BUL,2018,PyeongChang,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
136805,Toni Sinapov,M,24,179,89,Bulgaria,BUL,2018,PyeongChang,Biathlon,Biathlon Men's 20 kilometres,NA
136805,Toni Sinapov,M,24,179,89,Bulgaria,BUL,2018,PyeongChang,Biathlon,Biathlon Men's 4 × 7.5 kilometres Relay,NA
136805,Toni Sinapov,M,28,179,89,Bulgaria,BUL,2022,Beijing,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
136805,Toni Sinapov,M,28,179,89,Bulgaria,BUL,2022,Beijing,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
136805,Toni Sinapov,M,28,179,89,Bulgaria,BUL,2022,Beijing,Biathlon,Biathlon Men's 20 kilometres,NA
136805,Toni Sinapov,M,28,179,89,Bulgaria,BUL,2022,Beijing,Biathlon,Biathlon Men's 4 × 7.5 kilometres Relay,NA
140071,Anton Korchuk,M,17,169,55,Ukraine,UKR,2022,Beijing,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
140071,Anton Korchuk,M,17,169,55,Ukraine,UKR,2022,Beijing,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
137546,Jang Hye-Ji,F,20,162,56,Republic of Korea,KOR,2018,PyeongChang,Curling,Curling Mixed Mixed Doubles,NA
149207,Gao Yuhao,M,21,NA,NA,China,CHN,2022,Beijing,Nordic Combined,Nordic Combined Men's Team,NA
138372,Chase Josey,M,22,180,70,United States,USA,2018,PyeongChang,Snowboarding,Snowboarding Men's Halfpipe,NA
138372,Chase Josey,M,26,180,70,United States,USA,2022,Beijing,Snowboarding,Snowboarding Men's Halfpipe,NA
137169,Émilien Jacquelin,M,22,NA,NA,France,FRA,2018,PyeongChang,Biathlon,Biathlon Men's 20 kilometres,NA
137169,Émilien Jacquelin,M,22,NA,NA,France,FRA,2018,PyeongChang,Biathlon,Biathlon Men's 4 × 7.5 kilometres Relay,NA
137169,Émilien Jacquelin,M,26,NA,NA,France,FRA,2022,Beijing,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
137169,Émilien Jacquelin,M,26,NA,NA,France,FRA,2022,Beijing,Biathlon,Biathlon Mixed 2 × 6 kilometres and 2 × 7.5 kilometres Relay,Silver
137169,Émilien Jacquelin,M,26,NA,NA,France,FRA,2022,Beijing,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
137169,Émilien Jacquelin,M,26,NA,NA,France,FRA,2022,Beijing,Biathlon,Biathlon Men's 15 kilometres Mass Start,NA
137169,Émilien Jacquelin,M,26,NA,NA,France,FRA,2022,Beijing,Biathlon,Biathlon Men's 20 kilometres,NA
137169,Émilien Jacquelin,M,26,NA,NA,France,FRA,2022,Beijing,Biathlon,Biathlon Men's 4 × 7.5 kilometres Relay,Silver
148811,Aleksandr Gallyamov,M,22,NA,NA,ROC,ROC,2022,Beijing,Figure Skating,Figure Skating Mixed Pairs,Bronze
148811,Aleksandr Gallyamov,M,22,NA,NA,ROC,ROC,2022,Beijing,Figure Skating,Figure Skating Mixed Team,Gold
149215,Shakeel John,M,20,NA,NA,Trinidad and Tobago,TTO,2022,Beijing,Bobsleigh,Bobsleigh Men's Two,NA
148237,Sebastian Dahm,M,34,179,NA,Denmark,DEN,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
127971,Rina Suzuki-Mitsuhashi,F,27,160,55,Japan,JPN,2018,PyeongChang,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
127971,Rina Suzuki-Mitsuhashi,F,27,160,55,Japan,JPN,2018,PyeongChang,Biathlon,Biathlon Women's 4 × 6 kilometres Relay,NA
148657,Ariunsanaagiin Enkhtuul,F,26,NA,NA,Mongolia,MGL,2022,Beijing,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
148657,Ariunsanaagiin Enkhtuul,F,26,NA,NA,Mongolia,MGL,2022,Beijing,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
148637,Manon Ouaiss,F,21,NA,NA,Lebanon,LBN,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
148637,Manon Ouaiss,F,21,NA,NA,Lebanon,LBN,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Slalom,NA
137788,Ruslan Samitov,M,26,184,96,ROC,ROC,2018,PyeongChang,Bobsleigh,Bobsleigh Men's Two,NA
137788,Ruslan Samitov,M,26,184,96,ROC,ROC,2018,PyeongChang,Bobsleigh,Bobsleigh Open Four,NA
137789,Yury Selikhov,M,31,185,97,ROC,ROC,2018,PyeongChang,Bobsleigh,Bobsleigh Men's Two,NA
137765,Miguel Porteous,M,18,178,70,New Zealand,NZL,2018,PyeongChang,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,NA
137765,Miguel Porteous,M,22,178,70,New Zealand,NZL,2022,Beijing,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,NA
138263,Sam Michener,M,30,175,94,United States,USA,2018,PyeongChang,Bobsleigh,Bobsleigh Open Four,NA
137048,Michal Vondrka,M,35,185,90,Czechia,CZE,2018,PyeongChang,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
138319,Emily Pfalzer,F,24,160,57,United States,USA,2018,PyeongChang,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
136730,Adam Kappacher,M,24,171,80,Austria,AUT,2018,PyeongChang,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,NA
136730,Adam Kappacher,M,28,171,80,Austria,AUT,2022,Beijing,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,NA
137238,Kira Weidle,F,21,172,68,Germany,GER,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Downhill,NA
137238,Kira Weidle,F,21,172,68,Germany,GER,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Super G,NA
137238,Kira Weidle,F,25,172,68,Germany,GER,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Downhill,NA
137238,Kira Weidle,F,25,172,68,Germany,GER,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Super G,NA
148304,Niklas Friman,M,28,NA,NA,Finland,FIN,2022,Beijing,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
148960,Nadja Wenger,F,30,NA,NA,Switzerland,SUI,2022,Beijing,Speed Skating,Speed Skating Women's Mass Start,NA
148259,Núria Pau,F,27,NA,NA,Spain,ESP,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
127675,Mira Jalosuo,F,29,184,80,Finland,FIN,2018,PyeongChang,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
137369,Adel Tankova,F,17,163,NA,Israel,ISR,2018,PyeongChang,Figure Skating,Figure Skating Mixed Ice Dancing,NA
137369,Adel Tankova,F,17,163,NA,Israel,ISR,2018,PyeongChang,Figure Skating,Figure Skating Mixed Team,NA
127532,Chris Robanske,M,28,180,83,Canada,CAN,2018,PyeongChang,Snowboarding,Snowboarding Men's Cross,NA
136674,Harry Laidlaw,M,21,178,85,Australia,AUS,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
148680,Sven Roes,M,22,NA,NA,Netherlands,NED,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",NA
148680,Sven Roes,M,22,NA,NA,Netherlands,NED,2022,Beijing,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",NA
138196,Alexander Bergström,M,32,188,88,Sweden,SWE,2018,PyeongChang,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
137824,Yevgeniya Medvedeva,F,18,159,NA,ROC,ROC,2018,PyeongChang,Figure Skating,Figure Skating Women's Singles,Silver
137824,Yevgeniya Medvedeva,F,18,159,NA,ROC,ROC,2018,PyeongChang,Figure Skating,Figure Skating Mixed Team,Silver
148050,Wang Zhiyu,M,25,NA,NA,China,CHN,2022,Beijing,Curling,Curling Men's Curling,NA
147825,Tahli Gill,F,22,NA,NA,Australia,AUS,2022,Beijing,Curling,Curling Mixed Mixed Doubles,NA
136895,Wojtek Wolski,M,31,191,98,Canada,CAN,2018,PyeongChang,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
148221,Kristine Melberg,F,21,169,NA,Denmark,DEN,2022,Beijing,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
127556,Ba Dexin,M,27,185,80,China,CHN,2018,PyeongChang,Curling,Curling Mixed Mixed Doubles,NA
137362,Sturla Snær Snorrason,M,23,177,77,Iceland,ISL,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
137362,Sturla Snær Snorrason,M,23,177,77,Iceland,ISL,2018,PyeongChang,Alpine Skiing,Alpine Skiing Men's Slalom,NA
137362,Sturla Snær Snorrason,M,27,177,77,Iceland,ISL,2022,Beijing,Alpine Skiing,Alpine Skiing Men's Slalom,NA
127762,Charlotte Bankes,F,22,163,60,France,FRA,2018,PyeongChang,Snowboarding,Snowboarding Women's Cross,NA
127762,Charlotte Bankes,F,26,163,60,France,FRA,2022,Beijing,Snowboarding,Snowboarding Mixed Team Cross,NA
127762,Charlotte Bankes,F,26,163,60,France,FRA,2022,Beijing,Snowboarding,Snowboarding Women's Cross,NA
128116,Lelde Gasūna,F,27,169,66,Latvia,LAT,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
128116,Lelde Gasūna,F,27,169,66,Latvia,LAT,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Slalom,NA
148465,Elena Curtoni,F,31,173,63,Italy,ITA,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Downhill,NA
148465,Elena Curtoni,F,31,173,63,Italy,ITA,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Super G,NA
148465,Elena Curtoni,F,31,173,63,Italy,ITA,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
148465,Elena Curtoni,F,31,173,63,Italy,ITA,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Combined,NA
110897,Chiara Costazza,F,33,172,64,Italy,ITA,2018,PyeongChang,Alpine Skiing,Alpine Skiing Mixed Team,NA
110897,Chiara Costazza,F,33,172,64,Italy,ITA,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Slalom,NA
128276,Piotr Żyła,M,35,176,59,Poland,POL,2022,Beijing,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
128276,Piotr Żyła,M,35,176,59,Poland,POL,2022,Beijing,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
128276,Piotr Żyła,M,35,176,59,Poland,POL,2022,Beijing,Ski Jumping,"Ski Jumping Men's Large Hill, Team",NA
100646,Takeshi Yamanaka,M,47,178,84,Japan,JPN,2018,PyeongChang,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
110391,Håvard Bøkko,M,31,182,76,Norway,NOR,2018,PyeongChang,Speed Skating,"Speed Skating Men's 5,000 metres",NA
110391,Håvard Bøkko,M,31,182,76,Norway,NOR,2018,PyeongChang,Speed Skating,"Speed Skating Men's 10,000 metres",NA
110391,Håvard Bøkko,M,31,182,76,Norway,NOR,2018,PyeongChang,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Gold
137590,Park Yee-Un,F,21,162,56,Korea Team,COR,2018,PyeongChang,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
128669,Mikaela Shiffrin,F,22,170,64,United States,USA,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold
128669,Mikaela Shiffrin,F,22,170,64,United States,USA,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Slalom,NA
128669,Mikaela Shiffrin,F,22,170,64,United States,USA,2018,PyeongChang,Alpine Skiing,Alpine Skiing Women's Combined,Silver
128669,Mikaela Shiffrin,F,26,170,64,United States,USA,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Downhill,NA
128669,Mikaela Shiffrin,F,26,170,64,United States,USA,2022,Beijing,Alpine Skiing,Alpine Skiing Mixed Team,NA
128669,Mikaela Shiffrin,F,26,170,64,United States,USA,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Super G,NA
128669,Mikaela Shiffrin,F,26,170,64,United States,USA,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
128669,Mikaela Shiffrin,F,26,170,64,United States,USA,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Slalom,NA
128669,Mikaela Shiffrin,F,26,170,64,United States,USA,2022,Beijing,Alpine Skiing,Alpine Skiing Women's Combined,NA
137865,Bogdan Kiselevich,M,27,183,94,ROC,ROC,2018,PyeongChang,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
148817,Oksana Bratishcheva,F,21,NA,NA,ROC,ROC,2022,Beijing,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
127316,Jarryd Hughes,M,22,179,80,Australia,AUS,2018,PyeongChang,Snowboarding,Snowboarding Men's Cross,Silver
127316,Jarryd Hughes,M,26,179,80,Australia,AUS,2022,Beijing,Snowboarding,Snowboarding Men's Cross,NA
137987,Anamarija Lampič,F,22,177,67,Slovenia,SLO,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
137987,Anamarija Lampič,F,22,177,67,Slovenia,SLO,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
137987,Anamarija Lampič,F,22,177,67,Slovenia,SLO,2018,PyeongChang,Cross Country Skiing,Cross Country Skiing Women's 4 × 5 kilometres Relay,NA
